Romania,ROU,EASTERN EUROPE,0.091,0.087,0.085,0.08,0.059000000000000004,0.092,0.134339705656,0.176,0.1721
Russian Federation,RUS,CIS (FORMER USSR),0.12,0.11199999999999999,0.098,0.078,0.08199999999999999,0.084,0.049982,,
Rwanda,RWA,SUB-SAHARAN AFRICA,0.195,0.188,0.179,0.16399999999999998,0.139,0.13699999999999998,0.20564000000000002,0.223,0.2361
Samoa,WSM,OCEANIA,0.41200000000000003,0.413,0.371,0.36700000000000005,0.391,0.385,0.29210980000000003,,
San Marino,SMR,WESTERN EUROPE,0.163,0.16399999999999998,0.13699999999999998,0.13699999999999998,0.138,0.155,0.14602679999999998,,
São Tomé and Principe,STP,Sub-Saharan Africa,0.35100000000000003,0.35700000000000004,0.318,0.179,0.17,0.183,,,
Saudi Arabia,SAU,NEAR EAST,0.062,0.063,0.09,0.085,0.076,0.07400000000000001,0.06077554320000001,0.048,0.0481
Senegal,SEN,SUB-SAHARAN AFRICA,0.231,0.226,0.213,0.177,0.17300000000000001,0.182,0.17928019956000002,0.172,0.1671
Serbia,SRB,EASTERN EUROPE,0.163,0.156,0.068,0.066,0.073,0.107,0.06140788963200001,0.105,0.0921
Seychelles,SYC,SUB-SAHARAN AFRICA,0.359,0.371,0.285,0.31,0.311,0.321,0.23488396950000004,,
Sierra Leone,SLE,SUB-SAHARAN AFRICA,0.303,0.32299999999999995,0.259,0.24100000000000002,0.204,0.18,0.165440656,0.081,0.0821
Singapore,SGP,ASIA (EX. NEAR EAST),0.168,0.113,0.081,0.1,0.102,0.055,0.19533885866999998,0.238,0.2221
Slovak Republic,SVK,Eastern Europe,0.161,0.155,0.14300000000000002,0.129,0.11599999999999999,0.156,,,
Slovenia,SVN,EASTERN EUROPE,0.133,0.139,0.147,0.138,0.146,0.266,0.17273077499999998,0.295,0.2681
Solomon Islands,SLB,OCEANIA,0.987,0.9990000000000001,0.96,0.679,0.674,0.716,0.69192,,
Somalia,SOM,SUB-SAHARAN AFRICA,,,,,,,0.41200000000000003,,
South Africa,ZAF,SUB-SAHARAN AFRICA,0.099,0.09300000000000001,0.154,0.151,0.14800000000000002,0.161,0.076212245492,0.151,0.1511
South Sudan,SSD,Sub-Saharan Africa,0.22,,,,,,,,
Spain,ESP,WESTERN EUROPE,0.231,0.251,0.159,0.191,0.248,0.26,0.199339939057875,0.371,0.3661
Sri Lanka,LKA,ASIA (EX. NEAR EAST),0.242,0.203,0.201,0.201,0.16899999999999998,0.17300000000000001,0.06412313700000001,0.05,0.0411
St. Kitts and Nevis,KNA,Caribbean,0.401,0.304,0.297,0.3,0.297,0.306,,,
St. Lucia,LCA,Caribbean,0.37799999999999995,0.368,0.281,0.315,0.309,0.321,,,
St. Vincent and the Grenadines,VCT,Caribbean,0.408,0.301,0.298,0.297,0.315,0.34600000000000003,,,
Sudan,SDN,SUB-SAHARAN AFRICA,0.066,0.055999999999999994,0.051,0.054000000000000006,0.044000000000000004,0.024,0.01449771675,0.008,0.0091
Suriname,SUR,SOUTH AMERICA,0.07,0.07200000000000001,0.154,0.091,0.073,0.07200000000000001,0.065241236896,0.016,0.0101
Sweden,SWE,WESTERN EUROPE,0.13699999999999998,0.133,0.12,0.11,0.102,0.10400000000000001,0.141191358389376,0.348,0.2871
Switzerland,CHE,WESTERN EUROPE,0.174,0.161,0.15,0.125,0.12300000000000001,0.136,0.23553464699999996,0.234,0.2291
Syrian Arab Republic,SYR,Near East,0.18600000000000003,0.081,0.115,0.07400000000000001,0.067,0.078,,,
"Taiwan, China",TWN,Asia (Ex. Near East),0.14400000000000002,0.141,0.12300000000000001,0.109,0.11900000000000001,0.11699999999999999,,,
Tajikistan,TJK,CIS (FORMER USSR),0.067,0.076,0.08199999999999999,0.068,0.064,0.063,0.0232,,
Tanzania,TZA,SUB-SAHARAN AFRICA,0.166,0.16699999999999998,0.151,0.136,0.126,0.126,0.06904038056999999,0.096,0.0981
Thailand,THA,ASIA (EX. NEAR EAST),0.171,0.16699999999999998,0.15,0.126,0.126,0.13699999999999998,0.10743255864000001,0.121,0.1121
Timor-Leste,TLS,ASIA (EX. NEAR EAST),0.21899999999999997,0.235,0.24,0.24,0.215,0.23399999999999999,0.085,,
Togo,TGO,SUB-SAHARAN AFRICA,0.214,0.217,0.198,0.184,0.17,0.17600000000000002,0.14395886400000002,0.193,0.1871
Tonga,TON,OCEANIA,0.522,0.41600000000000004,0.332,0.39899999999999997,0.385,0.36200000000000004,0.35375193,,
Trinidad and Tobago,TTO,CARIBBEAN,0.07200000000000001,0.07200000000000001,0.07200000000000001,0.073,0.067,0.066,0.05305370399999999,0.052,0.0521
Tunisia,TUN,NORTHERN AFRICA,0.10099999999999999,0.10400000000000001,0.096,0.09,0.09699999999999999,0.077,0.061015820799999995,0.068,0.0671
Turkey,TUR,NEAR EAST,0.142,0.14,0.142,0.121,0.10099999999999999,0.08900000000000001,0.0709137247,0.073,0.0771
Uganda,UGA,SUB-SAHARAN AFRICA,0.193,0.209,0.22699999999999998,0.165,0.171,0.16899999999999998,0.1259492145,0.164,0.1631
Ukraine,UKR,CIS (FORMER USSR),0.125,0.136,0.091,0.069,0.071,0.064,0.057331326,0.039,0.0391
