timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-12-08T03:39:06,codecarbon,ae2f4285-2992-498b-b6d9-730d3044e43c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4736101630005578,5.738107635486062e-07,1.2115676739562076e-06,3.5,0.0,6.0,4.603853411112546e-07,0,7.888085716664744e-07,1.249193912777729e-06,United States,USA,maryland,,,macOS-10.16-x86_64-i386-64bit,3.9.7,2.8.1,4,Intel(R) Core(TM) i5-8210Y CPU @ 1.60GHz,,,-77.0806,38.9779,16.0,machine,N,1.0
2024-12-08T03:39:36,codecarbon,440bc31c-c8e7-4692-94c0-0f2b8babaffe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3331655710007908,4.0357382359916644e-07,1.2113311179990096e-06,3.5,0.0,6.0,3.238682815281714e-07,0,5.547174750002644e-07,8.785857565284358e-07,United States,USA,maryland,,,macOS-10.16-x86_64-i386-64bit,3.9.7,2.8.1,4,Intel(R) Core(TM) i5-8210Y CPU @ 1.60GHz,,,-77.0806,38.9779,16.0,machine,N,1.0
2024-12-08T03:42:30,codecarbon,88606374-af68-4500-9161-6d738e7f0633,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.384685041000921,4.660836963776439e-07,1.211598182151637e-06,3.5,0.0,6.0,3.7395648305568505e-07,0,6.407141250019777e-07,1.0146706080576627e-06,United States,USA,maryland,,,macOS-10.16-x86_64-i386-64bit,3.9.7,2.8.1,4,Intel(R) Core(TM) i5-8210Y CPU @ 1.60GHz,,,-77.0806,38.9779,16.0,machine,N,1.0
2024-12-08T04:22:09,codecarbon,bfb3c849-f720-4899-9839-3df453d85d49,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6303595240000064,7.637109170601686e-07,1.2115481530507674e-06,3.5,0.0,6.0,6.128007900000003e-07,0,1.0498083650000113e-06,1.6626091550000117e-06,United States,USA,maryland,,,macOS-10.16-x86_64-i386-64bit,3.9.7,2.8.1,4,Intel(R) Core(TM) i5-8210Y CPU @ 1.60GHz,,,-77.0806,38.9779,16.0,machine,N,1.0
2024-12-08T04:31:51,codecarbon,3bace282-21dd-462e-97a3-d13dd13f3d36,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6094914569999901,7.385354823646844e-07,1.211724092081403e-06,3.5,0.0,6.0,5.92515679583272e-07,0,1.0152862083333502e-06,1.6078018879166225e-06,United States,USA,maryland,,,macOS-10.16-x86_64-i386-64bit,3.9.7,2.8.1,4,Intel(R) Core(TM) i5-8210Y CPU @ 1.60GHz,,,-77.0806,38.9779,16.0,machine,N,1.0
2024-12-08T04:32:43,codecarbon,51b3a502-70eb-494d-9956-34dda6d013e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3451166959999909,4.181261776301604e-07,1.2115501292066477e-06,3.5,0.0,6.0,3.354947711111341e-07,0,5.74771660000124e-07,9.10266431111258e-07,United States,USA,maryland,,,macOS-10.16-x86_64-i386-64bit,3.9.7,2.8.1,4,Intel(R) Core(TM) i5-8210Y CPU @ 1.60GHz,,,-77.0806,38.9779,16.0,machine,N,1.0
2024-12-08T04:36:35,codecarbon,4f8e0369-4522-406a-b0cf-c77abc09be49,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3692228069999146,4.473434900578641e-07,1.2115814125695857e-06,3.5,0.0,6.0,3.5892885486104676e-07,0,6.149440666664911e-07,9.738729215275379e-07,United States,USA,maryland,,,macOS-10.16-x86_64-i386-64bit,3.9.7,2.8.1,4,Intel(R) Core(TM) i5-8210Y CPU @ 1.60GHz,,,-77.0806,38.9779,16.0,machine,N,1.0
